token,surprisal
 wonderful,14.487336158752441
 story,6.7102952003479
 takes,7.558712959289551
 you,5.285969257354736
 back,3.5572805404663086
 to,0.6647194027900696
 a,3.4727001190185547
 more,8.713495254516602
 simple,8.559659004211426
 time,1.7965717315673828
 and,4.808777809143066
 brings,5.863192558288574
 back,4.570544242858887
 memories,2.9429562091827393
 for,6.6370391845703125
 both,6.620110988616943
 old,9.373758316040039
 and,0.4108006954193115
 young,3.2489774227142334
.,0.7965631484985352
