token,surprisal
 first,8.832867622375488
" ,",13.152505874633789
 Sol,12.96601676940918
te,9.909180641174316
q,11.973437309265137
 ',12.1133451461792
s,0.19063791632652283
 services,12.48224925994873
 to,9.47472095489502
 companies,11.317373275756836
 operating,8.923206329345703
 in,0.6826735138893127
 the,2.1975486278533936
 St,12.528953552246094
.,1.075671672821045
 Petersburg,2.0452165603637695
 area,1.6007846593856812
 will,6.207010746002197
 include,5.625174045562744
 maintenance,10.907183647155762
 and,1.900334358215332
 material,13.626314163208008
 management,6.22747802734375
 systems,8.72360897064209
 and,2.961958169937134
 data,6.884345531463623
 collection,5.6072916984558105
 solutions,8.200096130371094
 .,8.9849214553833
