token,surprisal
 success,12.064959526062012
 of,0.6342167854309082
 Zig,16.696701049804688
 et,14.809062004089355
 P,18.10499382019043
uce,14.310099601745605
 in,4.346319198608398
 1925,16.65127182006836
 popular,17.729867935180664
ized,0.5351597666740417
 the,0.8109503388404846
 use,4.452898979187012
 of,0.012718116864562035
 speech,13.421093940734863
 balloons,7.7509613037109375
 in,2.7496156692504883
 European,10.089662551879883
 comics,15.000170707702637
",",2.430896759033203
 after,9.893664360046387
 which,2.029989242553711
 Franco,18.592214584350586
-,4.143202304840088
Bel,7.558475494384766
gian,0.11416187137365341
 comics,3.4937987327575684
 began,3.8778629302978516
 to,0.659935474395752
 dominate,8.082230567932129
.,2.8870086669921875
