token,surprisal
 general,10.990757942199707
",",0.22941221296787262
 the,2.986539840698242
 it,14.514241218566895
h,4.987644195556641
 dimension,12.896777153015137
 of,2.745715379714966
 the,2.249793767929077
 output,10.593086242675781
 array,11.550529479980469
 is,1.3181785345077515
 the,3.6043572425842285
 dimension,6.497753143310547
 dim,16.448665618896484
order,13.180295944213867
(,9.115901947021484
i,6.214450836181641
),1.1613470315933228
 from,7.725287914276123
 the,1.8523119688034058
 input,3.1277899742126465
 array,2.282478094100952
.,1.8301496505737305
