token,surprisal
 have,6.037744045257568
 a,3.513617515563965
 project,10.078104019165039
 group,13.339225769042969
 that,3.440047025680542
 contains,8.381216049194336
 a,3.019185781478882
 project,9.435945510864258
 I,6.749173164367676
'm,2.407221555709839
 working,0.7554658651351929
 on,0.03459819033741951
 as,7.099066257476807
 well,1.4550800323486328
 as,0.7546714544296265
 some,3.5034306049346924
 related,7.58203649520874
 component,14.128252029418945
 and,5.877262592315674
 packages,11.892996788024902
.,1.2017651796340942
