token,surprisal
 company,10.242609977722168
 reported,8.986458778381348
 a,2.831113338470459
 profit,4.178305625915527
 of,0.1962735503911972
 800,13.929021835327148
",",2.2051050662994385
000,0.032562196254730225
 euro,4.508840084075928
 ($,1.687166690826416
 1,11.667448043823242
.,0.06943716108798981
2,3.78525710105896
 m,12.466594696044922
ln,0.01877853460609913
),1.130010724067688
on,16.394371032714844
 the,3.0983805656433105
 sale,6.165957927703857
 of,0.5925833582878113
 its,2.9557619094848633
 V,10.759627342224121
ares,14.349231719970703
v,10.580599784851074
uo,12.553995132446289
 Partners,14.070903778076172
 sub,11.554115295410156
-,2.127746105194092
group,9.463932037353516
 and,5.029738903045654
 a,2.8212389945983887
 loss,2.964935541152954
 of,0.041164297610521317
 400,6.9383697509765625
",",0.03974621370434761
000,0.009281080216169357
 euro,0.38179945945739746
 $,12.68445110321045
 6,8.067264556884766
23,9.015420913696289
",",1.0173149108886719
000,0.786216139793396
 caused,12.627653121948242
 by,0.1558607965707779
 the,1.8488187789916992
 sale,2.5090060234069824
 of,0.24424158036708832
 its,1.6986068487167358
 program,14.084619522094727
 production,12.574103355407715
 subsidiary,5.753261566162109
 Oy,14.10293197631836
 Film,18.733728408813477
ite,15.868176460266113
oll,20.02935028076172
isu,16.113248825073242
us,10.09488296508789
 Fine,16.645273208618164
 Ab,13.948352813720703
 .,13.553455352783203
