token,surprisal
 original,10.434399604797363
 observation,14.238322257995605
 space,15.628998756408691
 solely,17.87236785888672
 contains,6.156856536865234
 propri,17.569242477416992
o,1.6428399085998535
ceptive,0.3376528024673462
 information,2.5714058876037598
",",2.3867599964141846
 where,7.446198463439941
 methods,16.019752502441406
 must,8.735451698303223
 memor,17.282512664794922
ize,0.08818105608224869
 which,8.139900207519531
 space,7.046555042266846
 is,1.5863128900527954
 obstacle,18.3757381439209
-,2.1645114421844482
free,0.22556360065937042
",",2.600954532623291
 rather,7.6787261962890625
 than,0.011141033843159676
 learn,10.46232795715332
 to,2.48478364944458
 avoid,6.785091876983643
 obstacles,4.343469142913818
.,1.679516077041626
