token,surprisal
arch,12.46463394165039
ies,11.071648597717285
",",4.084686756134033
 though,9.141377449035645
",",1.076436161994934
 have,3.6819498538970947
 applied,13.0839262008667
 state,11.99919319152832
 symbols,12.483182907104492
 like,5.806674957275391
 insign,16.104660034179688
ia,0.15006905794143677
 or,4.357110023498535
 abstract,12.202417373657227
s,2.8249032497406006
 like,6.787393569946289
 the,3.512390613555908
 concept,12.280848503112793
 of,0.12457525730133057
 the,3.5382909774780273
 Crown,8.391533851623535
 to,2.6878535747528076
 create,8.535189628601074
 a,2.544874429702759
 state,6.662346839904785
 identity,9.387228965759277
",",3.2400832176208496
 which,3.4323108196258545
 is,2.1940078735351562
 to,5.774503231048584
 be,5.40069055557251
 carried,8.64715576171875
 and,8.292847633361816
 occupied,10.134604454040527
 by,0.7700982093811035
 the,2.042146921157837
 monarch,6.550153732299805
",",3.2007150650024414
 but,5.490510940551758
 represents,11.535371780395508
 the,1.7573320865631104
 monarchy,6.943854331970215
 even,9.65591812133789
 in,3.187913417816162
 absence,8.240842819213867
 and,9.642807960510254
 succession,16.097150802612305
 of,4.585273265838623
 the,1.2621856927871704
 monarch,1.8083568811416626
.,0.6376909613609314
