token,surprisal
 reckon,16.159954071044922
 my,7.1051459312438965
 looks,12.262587547302246
 were,4.317447185516357
 more,5.863769054412842
 of,4.23935079574585
 a,0.5685204863548279
 worry,8.921560287475586
 to,5.086952209472656
 me,1.0104364156723022
 in,6.684568881988525
 the,1.5552393198013306
 days,7.110459327697754
 when,3.486022472381592
 they,4.561438083648682
 could,5.475372314453125
 aspire,14.698065757751465
 to,0.1780429184436798
 being,4.876672267913818
 good,7.728784561157227
 than,9.304536819458008
 they,2.981462001800537
 are,1.557130217552185
 now,0.45893269777297974
—,9.179712295532227
Jesus,13.911967277526855
",",3.018181562423706
 the,5.79913330078125
 anxious,16.78200912475586
 hours,13.027294158935547
 I,5.7351789474487305
 used,6.85035514831543
 to,0.016662772744894028
 spend,3.138357400894165
 painting,11.491575241088867
 absurd,15.772971153259277
 Th,20.22228240966797
irt,3.0231869220733643
ies,0.04236990213394165
 faces,9.667831420898438
 onto,9.765134811401367
 my,3.5939781665802
 fault,18.590299606323242
less,2.622497081756592
 19,13.198549270629883
-,2.5701608657836914
year,1.1667201519012451
-,0.09844116866588593
old,0.10254281759262085
 skin,6.218400955200195
!,6.6884026527404785
