token,surprisal
 some,8.784719467163086
 countries,8.668538093566895
 want,8.202197074890137
 to,0.6005086302757263
 go,6.46384334564209
 more,8.749591827392578
 into,6.574621200561523
 the,2.2220497131347656
 gas,10.641077995300293
 they,10.206393241882324
 found,12.388877868652344
 or,7.974353313446045
 the,2.9063479900360107
 coal,4.919861316680908
 they,0.43220067024230957
've,6.475241661071777
 found,3.244349479675293
",",2.6955833435058594
 in,7.22877836227417
 particular,6.675606727600098
",",3.1122329235076904
 gas,10.151939392089844
 more,12.85011100769043
 recently,8.69661808013916
.,1.808816909790039
