token,surprisal
cerning,14.017434120178223
 collective,15.686813354492188
 trials,13.737725257873535
 of,4.379117488861084
 individuals,6.102917671203613
",",2.775099992752075
 stated,12.798912048339844
 in,3.033223867416382
 a,3.771625518798828
 number,9.289443969726562
 of,0.01208062469959259
 recommendations,12.686579704284668
",",2.348708152770996
 according,9.351198196411133
 to,0.007511687930673361
 article,11.735623359680176
 209,11.844321250915527
 of,1.3101353645324707
 Penal,11.254249572753906
 Procedures,15.388153076171875
 Code,6.464620590209961
",",1.0479376316070557
 if,6.859980583190918
 several,10.877516746520996
 persons,1.5902950763702393
 act,8.10695743560791
 together,1.9403679370880127
 in,1.6352834701538086
 committing,6.1456098556518555
 an,2.5057475566864014
 offence,1.9710466861724854
;,9.39266300201416
 charges,14.781402587890625
 against,2.9651312828063965
 them,1.7385748624801636
 are,2.641967535018921
 heard,9.934290885925293
 jointly,7.263915061950684
.,2.6835925579071045
