token,surprisal
 if,8.0536527633667
 you,1.6651443243026733
 are,3.685466766357422
 interested,5.092362403869629
 in,0.47298315167427063
 taking,7.087422847747803
 all,10.317615509033203
 these,3.5846641063690186
 classes,4.9800920486450195
 i,12.107684135437012
 recommend,3.1874260902404785
 sticking,11.553733825683594
 with,0.9513566493988037
 this,5.611523151397705
 schedule,9.446269989013672
 for,3.9759624004364014
 now,0.9764403700828552
 and,3.7969772815704346
 seeing,5.285039901733398
 how,1.7780948877334595
 you,2.8405210971832275
 handle,6.710534572601318
 it,2.9476468563079834
.,1.061882734298706
