token,surprisal
olute,12.905531883239746
 space,12.721054077148438
 leads,15.615671157836914
 to,0.2734268605709076
 the,4.052143096923828
 view,9.890725135803223
 of,2.7158634662628174
 the,1.9880762100219727
 world,4.581435203552246
 as,1.8586560487747192
 a,1.6206421852111816
 photograph,13.717365264892578
",",2.590223550796509
 with,4.205326080322266
 everything,6.946266174316406
 frozen,12.274667739868164
 in,1.6633087396621704
 place,2.414259195327759
 when,8.453185081481934
 the,2.1729962825775146
 coordinates,13.15959358215332
 were,6.211090564727783
 recorded,6.594944953918457
.,0.8629831075668335
