token,surprisal
opping,13.293410301208496
 the,2.7863845825195312
 entire,11.45961856842041
 narrative,10.48481273651123
 at,6.851434707641602
 the,3.189673900604248
 climax,10.639455795288086
 in,7.849287986755371
 order,4.916427135467529
 to,0.04104768484830856
 inexpl,18.57431983947754
icably,0.0006033552926965058
 launch,9.81299114227295
 into,2.645824909210205
 a,1.5832632780075073
 bone,14.654526710510254
-,1.2813465595245361
dry,6.61112117767334
 description,10.305713653564453
 of,0.11447928100824356
 Mormonism,14.001211166381836
 for,6.874838829040527
 seemingly,12.755950927734375
 800,15.104352951049805
 pages,1.3488717079162598
...,9.185623168945312
b,12.139708518981934
rave,6.3838605880737305
.,2.3169422149658203
