token,surprisal
arch,12.46463394165039
ies,11.071648597717285
 are,4.423401832580566
 associated,11.362236022949219
 with,0.09482897073030472
 hereditary,12.867880821228027
 reign,14.012898445129395
",",5.603060722351074
 in,6.555534362792969
 which,0.696514368057251
 monarch,4.863433361053467
s,0.2999092638492584
 reign,7.0862812995910645
 for,1.3324962854385376
 life,5.854598045349121
 and,3.066541910171509
 the,5.10579776763916
 responsibilities,12.847329139709473
 and,6.381650924682617
 power,6.918038845062256
 of,0.7360838055610657
 the,1.687658667564392
 position,10.08649730682373
 pass,10.905391693115234
 to,0.6551898121833801
 their,1.9865748882293701
 child,9.867532730102539
 or,5.442066669464111
 another,10.448282241821289
 member,5.499776840209961
 of,0.15145251154899597
 their,1.3962892293930054
 family,0.6936665177345276
 when,9.26216983795166
 they,1.5917701721191406
 die,1.2934801578521729
.,0.3666670322418213
