token,surprisal
end,8.660383224487305
ance,3.224102020263672
 and,5.038034439086914
 participation,8.145638465881348
 is,5.466419219970703
 gen,18.293603897094727
-,5.758792400360107
er,8.049212455749512
ally,4.013033390045166
 a,6.901608467102051
 reflection,6.332794666290283
 of,0.07589492201805115
 their,7.021692752838135
 perception,11.225884437561035
 of,0.3009316027164459
 the,1.9055917263031006
 value,6.367142200469971
 of,0.4496983587741852
 that,6.953690528869629
 activity,5.897580146789551
.,1.1325126886367798
