token,surprisal
 the,3.773491621017456
 following,9.102921485900879
 day,2.365354299545288
 the,4.660578727722168
 thirty,15.374358177185059
-,0.48124971985816956
six,2.6350204944610596
 patients,9.340350151062012
 were,2.413597345352173
 installed,14.204429626464844
 in,1.5844208002090454
 the,1.9654775857925415
 Bishop,14.506135940551758
�,18.427932739257812
�,11.186689376831055
s,3.9378609657287598
 palace,11.597164154052734
",",2.4990522861480713
 and,2.4985833168029785
 the,2.4063661098480225
 Bishop,6.1618571281433105
 was,2.9093518257141113
 settled,13.241720199584961
 in,1.5232720375061035
 the,1.4802993535995483
 hospital,7.680543899536133
.,1.7647711038589478
