token,surprisal
 hilarious,16.92626190185547
 one,7.451108455657959
-,1.9967845678329468
liners,1.3476613759994507
",",4.468536853790283
 the,3.869950532913208
 smart,11.417901039123535
 remarks,10.927328109741211
 and,2.284339427947998
 the,0.8910804390907288
 way,7.041014671325684
 Willis,16.115402221679688
 makes,7.036848545074463
 himself,6.979754447937012
 know,10.461894989013672
 to,6.403049468994141
 the,5.134156227111816
 terrorists,13.740562438964844
 is,6.889972686767578
 just,4.016458034515381
 classic,11.808305740356445
 and,8.13032054901123
 we,7.1426472663879395
 get,5.972195625305176
 so,7.830728530883789
 many,3.1075727939605713
 great,4.691013336181641
 show,10.641046524047852
downs,3.5594913959503174
 that,4.527769088745117
 you,3.820378541946411
 can,2.94461727142334
't,0.9072457551956177
 help,0.894718587398529
 enjoy,14.489996910095215
 all,6.842396259307861
 of,1.3476709127426147
 them,1.255928635597229
.,0.6110450625419617
