token,surprisal
 this,6.900391101837158
 model,9.390055656433105
",",0.4469086229801178
 the,2.3634159564971924
 series,11.769291877746582
 impedance,15.36870002746582
 and,5.096426963806152
 the,3.4874396324157715
 sh,12.740625381469727
unt,0.3756848871707916
 (,8.113739967346191
current,8.047698020935059
 leak,15.259492874145508
),0.6881041526794434
 conduct,13.236856460571289
ance,6.311126708984375
 are,1.6263606548309326
 considered,7.379065990447998
",",5.9587016105651855
 with,5.621016979217529
 half,10.536657333374023
 of,2.1222705841064453
 the,0.5234721899032593
 sh,6.553067684173584
unt,0.0005181047599762678
 conduct,6.0193562507629395
ance,0.3093276917934418
 being,0.8599528670310974
 placed,9.607182502746582
 at,3.4966917037963867
 each,6.967435836791992
 end,1.686249852180481
 of,0.5823906660079956
 the,0.14774158596992493
 line,5.758249282836914
.,1.4080862998962402
