token,surprisal
olog,12.428895950317383
ous,2.315762758255005
 chromosomes,16.342609405517578
 are,2.5587916374206543
 separated,9.434514045715332
 in,4.0779128074646
 the,2.3034534454345703
 first,5.507091522216797
 division,8.976834297180176
 (,4.4785261154174805
me,12.055465698242188
iosis,4.146006107330322
 I,12.091954231262207
"),",3.019742727279663
 and,2.163785934448242
 sister,13.000337600708008
 chrom,2.2246592044830322
at,2.10719633102417
ids,0.9864013195037842
 are,1.7819746732711792
 separated,1.6297727823257446
 in,0.24289610981941223
 the,0.10647255927324295
 second,0.0848468467593193
 division,0.26689445972442627
 (,0.4684922993183136
me,1.6048166751861572
iosis,0.03611711040139198
 II,0.2242812216281891
).,0.46059930324554443
