token,surprisal
 artwork,15.209479331970215
 has,4.874630451202393
 been,1.0963516235351562
 hotly,13.47186279296875
 debated,1.2593629360198975
 for,2.961843490600586
 years,1.4434524774551392
",",1.2935068607330322
 but,1.9532347917556763
 its,6.09773063659668
 sale,12.356557846069336
 signals,11.9939603805542
 one,8.011924743652344
 thing,2.8030946254730225
 absolutely,15.874786376953125
:,0.5098907351493835
 a,4.505454063415527
" """,8.698537826538086
very,9.401989936828613
 unequal,16.18410873413086
",",6.419508457183838
 even,8.207574844360352
 obscene,12.580938339233398
 distribution,10.009428977966309
 of,1.0397447347640991
 wealth,7.57541561126709
 in,4.237997531890869
 the,1.9140130281448364
 world,4.654998779296875
".""",2.071828603744507
