token,surprisal
've,8.318437576293945
 learned,7.1097493171691895
 that,2.31782603263855
 people,6.560108184814453
 will,5.328681468963623
 forget,9.317423820495605
 what,4.596778392791748
 you,3.137695074081421
 said,3.702179193496704
",",2.748440742492676
 people,7.430823802947998
 will,0.23025807738304138
 forget,1.5092647075653076
 what,1.085566520690918
 you,0.30698731541633606
 did,2.2958850860595703
",",1.3671131134033203
 but,4.0140604972839355
 people,5.721751689910889
 will,0.6195804476737976
 never,3.9521594047546387
 forget,0.5047582983970642
 how,4.9343647956848145
 you,1.2834904193878174
 made,4.282468318939209
 them,2.331138849258423
 feel,1.3226107358932495
.,1.269425868988037
