token,surprisal
 they,6.394039630889893
 still,9.013422012329102
 don,4.213242530822754
't,0.0006544564384967089
 stop,8.209609985351562
",",3.144986152648926
 talk,10.64697551727295
 to,0.6702801585197449
 the,3.0059902667999268
 dean,12.43225383758545
 more,11.931181907653809
-,10.985221862792969
 it,13.573319435119629
 costs,10.868462562561035
 a,3.77470064163208
 lot,0.6241843104362488
 of,1.508755087852478
 money,0.4249732494354248
 to,2.0616614818573
 change,7.076288223266602
 and,7.365933418273926
 you,4.546514511108398
 usually,9.815068244934082
 aren,7.436591148376465
't,0.0010033516446128488
 able,4.515597820281982
 to,0.0045746746473014355
 for,10.452642440795898
 a,3.2985126972198486
 few,3.274149179458618
 weeks,3.4835970401763916
.,1.3555434942245483
