token,surprisal
 these,9.846044540405273
 organisms,14.5923490524292
 are,1.9718551635742188
 also,5.806501388549805
 part,7.8922038078308105
 of,0.02729351818561554
 the,1.2239083051681519
 normal,8.217638969421387
 human,5.6468963623046875
 flora,9.037654876708984
 and,2.1739492416381836
 usually,11.32098388671875
 exist,8.736784934997559
 on,4.373620510101318
 the,2.229205369949341
 skin,8.201350212097168
 or,4.14693546295166
 in,1.6205543279647827
 the,1.247323751449585
 nose,9.054949760437012
 without,9.760123252868652
 causing,8.229913711547852
 any,2.2583539485931396
 disease,5.91968297958374
 at,6.772324085235596
 all,0.00547926826402545
.,0.30699390172958374
