token,surprisal
" """,6.930653095245361
open,10.42070484161377
/,9.0717191696167
closed,3.4793028831481934
 principle,13.677590370178223
"""",0.41085898876190186
 advocates,11.11468505859375
 that,3.0584959983825684
 classes,14.078449249267578
 and,3.7040717601776123
 functions,6.941373348236084
" """,8.770109176635742
should,3.096316337585449
 be,0.976800799369812
 open,4.403326511383057
 for,5.380173206329346
 extension,11.909774780273438
",",3.2401351928710938
 but,3.921907424926758
 closed,5.0678019523620605
 for,0.35009029507637024
 modification,3.8330254554748535
""".",3.4532814025878906
