token,surprisal
 have,7.612138271331787
 consistently,7.092079162597656
 failed,6.545801162719727
 to,0.027191076427698135
 establish,6.432971000671387
 the,3.2025630474090576
 existence,5.58991003036499
 of,0.05630349740386009
 a,2.4952611923217773
 link,5.817651748657227
 between,0.03017875738441944
 the,4.3254804611206055
 harsh,15.098252296447754
ness,3.343906879425049
 of,0.20222806930541992
 a,5.541318893432617
 country,6.502355098724365
�,23.796598434448242
�,10.833552360534668
s,7.971187114715576
 drug,7.355625152587891
 laws,1.285192847251892
 and,0.23981589078903198
 its,2.695479154586792
 levels,10.248432159423828
 of,0.003262240905314684
 drug,6.333872318267822
 use,0.775974452495575
.,2.3174662590026855
