token,surprisal
 increasing,13.34482479095459
 number,3.093982219696045
 of,0.020963190123438835
 migrant,9.979912757873535
 children,4.140856742858887
 being,5.9480767250061035
 apprehended,9.470316886901855
 at,4.529056549072266
 the,1.7332342863082886
 US,7.906761646270752
 border,0.3329664468765259
 has,2.035264015197754
 finally,11.256803512573242
 focused,12.42426586151123
 media,11.333663940429688
 and,9.231181144714355
 political,3.8448498249053955
 attention,0.18386691808700562
 on,0.31803372502326965
 the,0.9676575660705566
 humanitarian,9.484657287597656
 plight,4.271443843841553
 of,0.10292454063892365
 Central,8.747238159179688
 American,0.9949962496757507
 migrant,5.236013412475586
 families,7.601315498352051
.,1.4929152727127075
