token,surprisal
 the,3.3340957164764404
 Samsung,13.713154792785645
 Health,12.236015319824219
 application,10.524560928344727
 is,2.261119842529297
 a,4.751655101776123
 great,5.725131988525391
 companion,8.53382396697998
 to,1.6085600852966309
 your,3.728118658065796
 exercise,12.603124618530273
 routine,1.7933932542800903
",",0.3295362889766693
 it,1.901418685913086
 is,3.3655447959899902
 always,6.726700782775879
 best,4.52525520324707
 to,0.14253632724285126
 make,5.3914289474487305
 sure,0.6219465136528015
 you,1.353580117225647
 consult,10.764861106872559
 with,1.761592984199524
 your,0.7141454219818115
 physician,3.7496421337127686
 before,0.648621141910553
 beginning,4.985762596130371
 any,2.036109685897827
 exercise,1.6110210418701172
 regimen,2.809767007827759
.,0.2869866192340851
