token,surprisal
 antagon,18.014877319335938
ism,0.5436346530914307
 represents,12.880636215209961
 the,2.328970193862915
 most,4.688663959503174
 modern,10.495101928710938
 form,2.845189094543457
 of,0.021328900009393692
 the,3.839291572570801
 conflict,6.056202411651611
 which,8.115422248840332
 primitive,15.139382362365723
 man,4.282562255859375
 must,7.615519046783447
 carry,7.772366523742676
 on,3.4463326930999756
 with,3.3660666942596436
 nature,9.263046264648438
 for,7.019150733947754
 his,3.5836262702941895
 bodily,14.66535472869873
 existence,3.4911246299743652
.,0.8810869455337524
