token,surprisal
 their,8.71353816986084
 orbits,13.192740440368652
 are,2.4187939167022705
 so,4.645590305328369
 eccentric,8.55342960357666
 that,1.6214821338653564
 when,7.390346050262451
 at,11.017362594604492
 ,16.46717071533203
ap,13.304295539855957
ast,10.7985258102417
ron,6.6499786376953125
 ,6.1284356117248535
the,3.155322551727295
 stars,5.635383129119873
 are,1.8117603063583374
 twice,11.660823822021484
 as,1.028061866760254
 remote,12.284244537353516
 from,1.1858822107315063
 each,1.244619369506836
 other,0.019347265362739563
 as,1.7772315740585327
 at,6.137385845184326
 per,11.827535629272461
i,0.3655318021774292
ast,13.566086769104004
ron,0.2250043749809265
",",2.210317850112915
 they,2.1447653770446777
 will,4.029918670654297
 for,13.274419784545898
 the,2.125096559524536
 next,6.958223819732666
 three,6.068058490753174
 and,6.167934417724609
 a,0.19767731428146362
 half,0.004420700948685408
 centuries,4.9389142990112305
 continue,8.057645797729492
 to,0.4141281247138977
 slack,18.10567283630371
en,0.25239551067352295
 their,1.9864073991775513
 pace,10.297858238220215
",",3.3587377071380615
 until,4.744814395904541
 they,2.308795690536499
 shall,9.092302322387695
 have,3.968487024307251
 reached,2.4052624702453613
 the,1.9372934103012085
 most,7.593069553375244
 remote,4.651237487792969
 points,5.567534446716309
 of,1.9580371379852295
 their,1.2117270231246948
 orbits,1.7314766645431519
.,1.1651477813720703
