token,surprisal
 new,9.252998352050781
 school,9.686433792114258
 year,3.7624096870422363
 is,2.393806219100952
 beginning,6.868882656097412
",",2.6841771602630615
 and,1.220384120941162
 while,6.783817291259766
 kids,7.841650485992432
 are,2.1390063762664795
 heading,9.265567779541016
 back,5.231697082519531
 to,0.5848178863525391
 reading,13.583930015563965
",",1.2608808279037476
 writing,6.768513202667236
 and,1.527730941772461
 arithmetic,6.060103893280029
",",0.8845955729484558
 parents,6.042984485626221
 are,1.028842568397522
 stressing,10.583718299865723
 about,2.532776355743408
 time,8.207930564880371
 and,2.3857381343841553
 money,3.4451258182525635
.,0.6845665574073792
