token,surprisal
 may,7.973269939422607
 be,3.310396194458008
 subjected,12.089091300964355
 to,0.01351351197808981
 disciplinary,7.834079742431641
 action,0.5695100426673889
 as,6.054157733917236
 well,5.3824944496154785
 for,4.490683078765869
 having,6.706176280975342
 knowledge,10.080233573913574
 of,0.6952523589134216
 but,10.388701438903809
 failing,5.973607063293457
 to,0.017343109473586082
 appropriately,10.616926193237305
 report,3.372617721557617
 a,2.880077600479126
 violation,3.959409713745117
 of,0.9770358800888062
 this,2.244884729385376
 Code,3.781686544418335
 of,4.41288948059082
 Conduct,0.3057245910167694
