token,surprisal
 sens,16.91802978515625
ibility,3.4884603023529053
",",1.2635631561279297
 the,3.5675227642059326
 power,8.869353294372559
 of,0.6741651892662048
 quick,13.377093315124512
 and,4.6483964920043945
 strong,6.784152984619141
 perception,7.947486400604248
 and,3.7813503742218018
 emotion,9.295232772827148
",",2.6793129444122314
 is,5.1204752922058105
 one,6.217406272888184
 of,0.4604370594024658
 the,0.3017203211784363
 very,7.18257999420166
 prime,9.950819969177246
 constituents,9.444997787475586
 of,0.12987886369228363
 genius,9.517156600952148
",",3.0458319187164307
 perhaps,10.006708145141602
 its,6.6906657218933105
 most,1.3356623649597168
 positive,12.257787704467773
 constituent,7.819878101348877
;,6.602770805358887
 it,3.447091579437256
 is,1.2284034490585327
 to,7.646326065063477
 the,3.370309591293335
 soul,7.639098167419434
 what,4.843027114868164
 good,7.360438823699951
 senses,9.75391674041748
 are,1.8268488645553589
 to,2.0859153270721436
 the,0.8100115656852722
 body,1.2247198820114136
",",2.4690346717834473
 the,4.683472633361816
 grand,12.342020988464355
 natural,10.871028900146484
 condition,10.797375679016113
 of,0.5013566017150879
 successful,14.479653358459473
 activity,7.269237041473389
.,1.499240517616272
