token,surprisal
id,8.320996284484863
-,6.772553443908691
free,5.507660865783691
",",3.6426198482513428
 arch,15.333300590515137
ival,1.2583385705947876
 quality,5.482109546661377
 paper,7.414714813232422
 keeps,13.547593116760254
 its,6.543768882751465
 color,7.181858062744141
 and,1.7509456872940063
 texture,3.4263992309570312
 far,8.458963394165039
 longer,5.413926124572754
 than,0.8800164461135864
 wood,10.333647727966309
 pulp,4.865769863128662
 based,11.857162475585938
 paper,1.2476521730422974
 such,9.31562614440918
 as,0.001261958503164351
 news,13.216075897216797
print,0.22664323449134827
",",2.078824996948242
 which,5.418099403381348
 turns,10.437444686889648
 yellow,6.921525001525879
 and,2.757563591003418
 becomes,5.513222694396973
 brittle,3.372035026550293
 much,10.293987274169922
 sooner,3.1972312927246094
.,0.8351345062255859
