token,surprisal
My,10.624945640563965
 approach,10.347831726074219
 was,3.689771890640259
 not,5.136824131011963
 to,0.932065486907959
 take,5.661896705627441
 a,3.804741144180298
 pro,8.799142837524414
-,0.43650439381599426
 or,8.487798690795898
 anti,0.6368369460105896
-,0.15398965775966644
hun,14.146811485290527
ting,0.5886260867118835
/,12.917126655578613
tro,11.804093360900879
phy,1.6950613260269165
 position,3.323336124420166
",""",2.6714141368865967
 photographer,18.442607879638672
 Pierre,10.300869941711426
 Ab,10.627963066101074
ens,11.675337791442871
ur,9.814292907714844
 explained,8.362753868103027
.,1.2685655355453491
