token,surprisal
 of,4.040400981903076
 the,0.5917268991470337
 Queen,15.34248161315918
's,0.1620829999446869
 great,8.29585075378418
 del,14.253493309020996
ights,0.03223864734172821
 at,7.544581413269043
 Windsor,9.049243927001953
 was,2.982524871826172
 to,4.380647659301758
 walk,7.657389163970947
 round,6.42945671081543
 the,1.155335545539856
 farms,14.932599067687988
 and,2.5094118118286133
 inspect,12.033265113830566
 the,1.2315528392791748
 cattle,8.96292495727539
",",2.8214173316955566
 which,3.6599156856536865
 are,5.1040849685668945
 still,6.7959885597229
",",6.9094038009643555
 owing,10.572144508361816
 largely,7.4370646476745605
 to,0.02638329192996025
 the,1.424244999885559
 careful,10.749809265136719
 methods,11.159565925598145
 of,0.9962003827095032
 feeding,8.001021385192871
 and,2.8389241695404053
 tending,6.356081008911133
 instituted,21.97195816040039
 by,0.9452431797981262
 the,1.2715345621109009
 Prince,9.347552299499512
",",1.714827537536621
 among,8.082477569580078
 the,0.9541345238685608
 finest,4.456644058227539
 in,2.494001865386963
 the,0.5306385159492493
 world,1.6325109004974365
.,0.3957479000091553
