token,surprisal
 addition,11.08326530456543
",",0.7452858090400696
 the,2.329084873199463
 program,9.109288215637207
 provides,5.47480583190918
 the,4.994866371154785
 means,8.3917818069458
 for,1.7855461835861206
 athletes,11.607054710388184
 to,0.4533725678920746
 participate,4.22431755065918
 in,0.372577428817749
 appropriate,12.921554565429688
 recreational,7.256754398345947
 activities,1.1649606227874756
 geared,13.430473327636719
 to,1.6018216609954834
 their,1.4453366994857788
 ability,5.781622886657715
 levels,10.012062072753906
