token,surprisal
 EF,16.88382339477539
 router,17.667314529418945
�,21.0819034576416
�,11.160233497619629
s,7.801296710968018
 committed,14.393329620361328
 rate,11.841344833374023
 R,14.06106185913086
 means,11.675472259521484
 simply,11.37981128692627
 that,2.816438674926758
 the,1.4366470575332642
 router,2.639312267303467
 has,3.617683172225952
 promised,15.152547836303711
 to,0.9503929018974304
 reserve,12.050326347351074
 bandwidth,5.733118057250977
 R,9.54588508605957
 for,3.5787549018859863
 EF,14.377037048339844
 tra,19.319032669067383
f,4.047051429748535
�,18.584333419799805
�,4.612915515899658
�,7.367730617523193
c,7.810926914215088
;,10.354127883911133
 if,5.506174087524414
 EF,5.952949047088623
 tra,5.268878936767578
f,0.026000624522566795
�,0.6800790429115295
�,0.003034900175407529
�,0.0663531944155693
c,0.14097799360752106
 arrives,11.162054061889648
 at,1.9819881916046143
 a,2.8124594688415527
 router,5.809970855712891
 faster,11.562134742736816
 than,0.2653617858886719
 rate,10.037261009216309
 R,0.3013089895248413
",",1.2189345359802246
 then,1.0746406316757202
 a,6.044731616973877
 queue,9.526570320129395
 of,1.8995580673217773
 EF,2.4948959350585938
 packets,10.872139930725098
 may,5.016676902770996
 build,11.654497146606445
 up,0.5222095251083374
 (,6.0051422119140625
though,8.444908142089844
 the,3.586472988128662
 router,4.491186618804932
 may,2.2590839862823486
 be,4.064205169677734
 in,6.382914066314697
 a,2.3712613582611084
 position,6.957726001739502
 to,0.5346218943595886
 use,6.246398448944092
 some,5.788277626037598
 of,2.2991621494293213
 its,2.866570472717285
 additional,8.770918846130371
 bandwidth,0.6953696012496948
 to,2.8083927631378174
 avoid,4.819825172424316
 this,4.275627136230469
",",5.653249263763428
 at,6.5367302894592285
 least,1.5808007717132568
 to,5.378881931304932
 a,2.840378999710083
 degree,3.300166606903076
),3.840178966522217
