token,surprisal
 hoc,15.982163429260254
 wireless,15.088932037353516
 networks,5.229440689086914
 must,7.468419075012207
 also,4.855691909790039
 be,1.050085186958313
 con,11.757650375366211
�,27.310558319091797
�,3.410623073577881
�,8.852627754211426
g,9.009346961975098
ured,7.4901442527771
 with,3.6045432090759277
 a,3.436544179916382
 routing,11.432685852050781
 protocol,3.5562641620635986
",",4.45967960357666
 so,4.904205322265625
 that,0.7368857264518738
 paths,11.510205268859863
 may,5.26059103012085
 be,0.6107113361358643
 found,7.52592658996582
 from,5.447453498840332
 one,3.259763717651367
 node,7.197093486785889
 to,0.21812506020069122
 another,0.4470246732234955
.,1.2273212671279907
