token,surprisal
 delay,15.977668762207031
 differential,17.50645637512207
 equation,9.933841705322266
 (,3.3424806594848633
D,3.322749376296997
DE,7.528264999389648
),0.6029998064041138
 is,2.7081501483917236
 an,5.072748184204102
 equation,3.382471799850464
 for,4.0766706466674805
 a,4.065952301025391
 function,6.872470378875732
 of,1.8466962575912476
 a,3.777392625808716
 single,6.753200531005859
 variable,4.047550678253174
",",3.2470712661743164
 usually,7.375458717346191
 called,3.855776786804199
 time,7.270044803619385
",",2.124739646911621
 in,3.594120740890503
 which,0.974734365940094
 the,1.5211808681488037
 derivative,7.453975677490234
 of,0.736827552318573
 the,1.3321517705917358
 function,4.525951862335205
 at,8.102062225341797
 a,2.7807960510253906
 certain,4.754118919372559
 time,1.3484766483306885
 is,1.3307487964630127
 given,3.9138731956481934
 in,5.413537979125977
 terms,1.8229668140411377
 of,0.007091476581990719
 the,1.1274701356887817
 values,9.50538444519043
 of,0.7310898303985596
 the,0.946973979473114
 function,6.6159515380859375
 at,2.2710354328155518
 earlier,11.678488731384277
 times,0.5956421494483948
.,0.728977620601654
