token,surprisal
P,8.995737075805664
 B,10.329622268676758
BR,10.83452033996582
 is,7.314096927642822
",",8.902129173278809
 in,2.907686471939087
 practice,7.662674903869629
",",0.06294997036457062
 rate,17.34258460998535
-,1.9901057481765747
based,4.038461208343506
 rather,6.596272945404053
 than,0.003042741911485791
 window,14.84626579284668
-,0.7027822732925415
based,0.5056906938552856
;,5.130997657775879
 that,5.842320442199707
 is,0.5247202515602112
",",0.16752058267593384
 at,8.270221710205078
 any,4.42329740524292
 one,3.5021817684173584
 time,0.38008978962898254
",",1.6234525442123413
 TCP,13.290681838989258
 B,2.256540298461914
BR,0.047476109117269516
 sends,8.848270416259766
 at,8.72557544708252
 a,3.6191718578338623
 given,4.799951076507568
 calculated,14.715466499328613
 rate,1.4094200134277344
",",2.996091604232788
 instead,8.412309646606445
 of,0.004681646358221769
 sending,4.183732032775879
 new,9.440176010131836
 data,3.0393948554992676
 in,5.372138977050781
 direct,12.461996078491211
 response,2.404616355895996
 to,0.23153366148471832
 each,5.319254398345947
 received,6.052592754364014
 AC,10.682524681091309
K,0.6320658326148987
.,0.8786436915397644
