token,surprisal
itud,18.994272232055664
inally,0.3755965232849121
",",1.8475453853607178
 our,7.961883544921875
 coding,15.475261688232422
 shows,9.45940113067627
 that,0.7407666444778442
 there,5.4638776779174805
 has,6.046279430389404
 been,0.1705959439277649
 a,1.416819453239441
 slight,6.272454738616943
 decrease,3.3302175998687744
 in,0.19218295812606812
 research,12.485576629638672
 expressing,16.534832000732422
 a,4.461716175079346
 negative,6.287781715393066
 tone,11.00387954711914
 toward,4.12985372543335
 the,3.4799554347991943
 media,7.566307067871094
 over,4.536590099334717
 time,2.966038942337036
.,1.3523331880569458
