token,surprisal
�,12.259815216064453
�,7.357573509216309
�,7.290084362030029
Why,16.445985794067383
",",6.299267292022705
 dear,8.4422025680542
 Jane,11.209064483642578
",",0.9382209181785583
�,13.333280563354492
�,8.182263374328613
 he,9.389043807983398
 said,3.0126476287841797
",",1.6260874271392822
 �,5.1108269691467285
�,6.17416524887085
do,10.76738452911377
 you,0.732926607131958
 scatter,17.924001693725586
 good,11.4486083984375
 grain,13.980579376220703
 on,4.90825080871582
 the,1.7356083393096924
 ground,3.9883038997650146
;,8.596796035766602
 would,9.931367874145508
 it,3.3700649738311768
 not,1.4597283601760864
 be,0.8881390690803528
 better,2.3982489109039307
 to,1.3812618255615234
 make,5.629208564758301
 good,5.075030326843262
 bread,4.674928665161133
 of,6.323362350463867
 it,1.487086296081543
 than,3.7272284030914307
 to,1.2782357931137085
 throw,7.220370292663574
 it,1.2137082815170288
 to,4.561027526855469
 the,1.1067914962768555
 greedy,14.942657470703125
 chickens,10.78335952758789
?,2.2204129695892334
�,1.1760423183441162
�,2.7204864025115967
