token,surprisal
 Congress,13.068485260009766
 shall,8.937641143798828
 have,2.883500576019287
 Power,9.788228034973145
 to,0.28854095935821533
 declare,6.378530502319336
 the,3.5999257564544678
 Pun,11.770241737365723
ishment,0.45491451025009155
 ,14.507917404174805
 of,14.909765243530273
 Tre,9.901759147644043
ason,0.06305300444364548
",",2.8216888904571533
 but,7.516965866088867
 no,3.7490460872650146
 Att,14.008131980895996
ain,5.506056785583496
der,0.35618355870246887
 of,1.9314117431640625
 Tre,1.734877586364746
ason,0.01334686391055584
 shall,0.9131962656974792
 work,12.211783409118652
 Cor,16.6005802154541
rup,6.991496562957764
-,6.563650608062744
 tion,0.6410557627677917
 of,2.663287401199341
 Blood,12.725581169128418
",",2.2717671394348145
 or,1.3692809343338013
 For,10.088201522827148
fe,0.8066958785057068
iture,0.819969892501831
 except,11.255340576171875
 during,7.5370869636535645
 the,0.9794548749923706
 Life,8.086353302001953
 of,0.3094702661037445
 the,0.8706320524215698
 ,12.450605392456055
 Person,19.68088722229004
 att,11.038243293762207
ainted,1.8779892921447754
