token,surprisal
ographically,16.206396102905273
",",0.8417068123817444
 the,2.6967086791992188
 counties,11.007828712463379
 Sherman,21.68768882751465
 hit,10.040018081665039
 were,3.1529860496520996
 more,5.505243301391602
 populous,4.893946647644043
",",2.802027940750122
 but,3.9433867931365967
 not,4.787549018859863
 dens,11.726489067077637
er,0.05811937898397446
 or,5.7311530113220215
 more,1.5568504333496094
 urban,5.738837242126465
",",3.5754776000976562
 and,3.1080918312072754
 even,7.723845481872559
 the,4.165628910064697
 raw,12.784965515136719
 population,2.2763524055480957
 di,17.084989547729492
�,21.05951690673828
�,4.207554817199707
�,5.306237697601318
erences,14.678970336914062
 fade,16.225385665893555
 when,4.863255023956299
 we,4.584534168243408
 include,5.349154949188232
 state,9.370282173156738
 �,13.587020874023438
�,0.30748483538627625
�,7.1995530128479
x,10.126233100891113
ed,9.49151611328125
 e,11.849522590637207
�,4.838888645172119
�,0.10722893476486206
�,1.4419152736663818
ect,9.488860130310059
s,0.8324769735336304
 (,5.24959659576416
column,10.581668853759766
 4,7.459981918334961
).,1.2452632188796997
