token,surprisal
 woman,11.927254676818848
 and,5.44659423828125
 a,1.7333077192306519
 girl,6.940204620361328
 blow,15.251774787902832
 bubbles,6.604682445526123
 with,5.551425457000732
 gum,12.3832426071167
",",3.522249221801758
 the,5.612182140350342
 woman,7.515615463256836
 pops,10.713981628417969
 the,2.86354660987854
 bubble,2.0296683311462402
 on,5.58738374710083
 her,1.8160030841827393
 face,2.251037359237671
 and,1.6022965908050537
 the,2.355464220046997
 girl,0.2929103374481201
 laughs,7.240555286407471
 A,16.017484664916992
 group,8.504593849182129
 of,0.034901563078165054
 people,3.2765934467315674
 rip,12.85917854309082
 out,4.288163185119629
 the,2.5361242294311523
 wax,9.07617473602295
 strips,11.311107635498047
 from,2.5526294708251953
 a,2.3886733055114746
 mans,14.950661659240723
 leg,10.923564910888672
 as,6.971487522125244
 he,3.7628355026245117
 gets,5.88400411605835
 up,4.033771991729736
 in,5.955277919769287
 pain,8.926009178161621
 A,2.94730544090271
 man,2.217203140258789
 is,4.163397312164307
 throwing,8.078720092773438
 a,1.5104514360427856
 hat,11.037209510803223
chet,3.465029001235962
 at,0.7807305455207825
 a,0.9634500741958618
 wooden,12.199692726135254
 target,7.884135723114014
.,6.3196001052856445
