token,surprisal
 she,9.15128231048584
 passed,8.490903854370117
 the,2.8063271045684814
 Th,15.199576377868652
én,14.121654510498047
ard,4.874904155731201
ier,8.973855972290039
 host,14.130880355834961
el,0.17412886023521423
ry,10.529618263244629
",",1.3404933214187622
 the,3.7590901851654053
 two,6.8351359367370605
 little,10.994779586791992
 girls,0.9946281313896179
",",5.385309219360352
 bliss,13.454848289489746
ful,4.4720540046691895
 in,4.453291893005371
 the,2.268224000930786
 monster,17.243629455566406
 swing,14.283527374267578
",",1.4495660066604614
 had,6.611739635467529
 dazz,16.35463523864746
led,0.002720749704167247
 her,2.759571075439453
 in,5.83158540725708
 a,2.809732437133789
 manner,5.357775688171387
",",8.43645191192627
 and,2.842723846435547
 she,3.671299934387207
 had,3.5017635822296143
 halted,13.760551452636719
 in,3.5124623775482178
 front,4.044990539550781
 of,0.04530642554163933
 that,7.989553451538086
 vision,14.027267456054688
 of,2.36776065826416
 joy,7.374233245849609
.,2.085580348968506
