token,surprisal
 the,3.7190966606140137
 backdrop,10.8843412399292
 of,0.058004431426525116
 those,9.49650764465332
 developments,7.305857181549072
",",0.47357144951820374
 World,12.573802947998047
 War,3.517392158508301
 II,0.9424155950546265
 had,5.505300521850586
 seen,7.830808639526367
 the,1.617358684539795
 United,5.919668197631836
 States,0.06796722859144211
 become,3.949523687362671
 the,1.8908576965332031
 world,2.1185524463653564
's,0.14848807454109192
 dominant,5.021119117736816
 sea,15.222127914428711
 power,0.07040368020534515
.,1.093103051185608
