token,surprisal
 server,12.601272583007812
 was,4.606330871582031
 very,5.601093769073486
 nice,6.518275260925293
",",2.739755392074585
 and,2.37805438041687
 even,7.39478063583374
 though,1.7512015104293823
 he,6.901843547821045
 looked,8.249808311462402
 a,3.8856027126312256
 little,0.8501237630844116
 overwhelmed,8.23021411895752
 with,3.5124895572662354
 all,3.290203332901001
 of,2.3020570278167725
 our,4.4840474128723145
 needs,7.699044704437256
",",0.7285519242286682
 he,1.3533713817596436
 stayed,8.520849227905273
 professional,9.355412483215332
 and,1.0540597438812256
 friendly,8.400205612182617
 until,7.0630574226379395
 the,3.4357516765594482
 end,1.8695520162582397
.,1.019467830657959
