token,surprisal
",",3.626418352127075
 I,3.474714994430542
 know,5.428714752197266
 that,2.014744997024536
 this,4.289875507354736
 is,1.546350121498108
 one,6.439451694488525
 of,0.4641127586364746
 those,1.422184944152832
 questions,7.034499645233154
 that,0.919543981552124
 has,5.257943153381348
 the,6.472041606903076
 potential,0.815669596195221
 to,0.1229085624217987
 start,9.047760009765625
 a,2.168239116668701
 religious,13.924388885498047
 war,3.0808112621307373
",",2.812323808670044
 but,1.8165651559829712
 I,1.7795095443725586
'd,5.742420673370361
 appreciate,8.523953437805176
 any,2.927544593811035
 feedback,3.690563917160034
 from,4.77207612991333
 the,4.187397003173828
 community,3.51914644241333
 on,2.497305154800415
 how,1.9875239133834839
 you,3.859426259994507
 approach,5.419085502624512
 such,5.980117321014404
 things,4.391355037689209
.,0.4848036766052246
