token,surprisal
UPDATE,13.545476913452148
:,1.4648338556289673
 A,5.33307409286499
 Verizon,13.219598770141602
 spokesman,2.890723943710327
 told,3.7265186309814453
 Wireless,12.603757858276367
 and,8.363908767700195
 Mobile,8.235223770141602
 News,6.446974277496338
 that,1.17400324344635
 an,7.786301136016846
 update,3.8671233654022217
 for,4.165103912353516
 the,1.5953757762908936
 Rez,17.710874557495117
ound,2.057344913482666
 will,6.647517681121826
 not,3.8496294021606445
 be,0.6069740056991577
 rolling,6.809637069702148
 out,0.0969991609454155
 over,8.280789375305176
 the,0.32496029138565063
