token,surprisal
 President,11.052733421325684
",",4.510352611541748
 Vice,7.672632694244385
 President,0.16024385392665863
 and,1.8254085779190063
 all,4.644470691680908
 civil,10.580449104309082
 Officers,9.04989242553711
 of,1.3349183797836304
 the,0.16969351470470428
 ,17.093996047973633
 United,19.32051658630371
 States,0.009870840236544609
",",2.9487671852111816
 shall,3.663980484008789
 be,2.193995714187622
 removed,8.211647987365723
 from,0.7650656700134277
 Office,5.236856937408447
 on,4.037924289703369
 Im,4.734367847442627
pe,1.2047096490859985
achment,0.009841922670602798
 for,3.2146079540252686
",",4.815673828125
 and,0.5393846035003662
 Conv,4.371081829071045
iction,0.2507266402244568
 of,0.3618146777153015
",",0.22840715944766998
 Tre,4.470685005187988
ason,0.008180198259651661
",",0.8962257504463196
 Bri,1.2250754833221436
bery,7.0513060563826e-06
",",0.22212828695774078
 or,2.76214337348938
 other,0.7669561505317688
 high,5.079455852508545
 Crimes,0.4208051562309265
 and,0.5365303754806519
 M,1.9445048570632935
isd,0.0102574797347188
em,0.004276230465620756
ean,0.001979157328605652
ors,0.025652458891272545
