token,surprisal
 hypothesis,16.514747619628906
 of,4.231400966644287
 continuity,13.627863883972168
 needs,10.733424186706543
 to,0.7321067452430725
 be,0.13502223789691925
 stated,8.179486274719238
 if,6.944906234741211
 I,7.167978286743164
 is,10.83445930480957
 an,8.626686096191406
 open,7.6630048751831055
 interval,12.344332695007324
",",3.223982334136963
 since,6.323332786560059
 the,3.0572350025177
 existence,8.188264846801758
 of,0.041774407029151917
 a,2.1558666229248047
 derivative,13.052225112915039
 at,7.772613525390625
 a,3.4768154621124268
 point,3.8074350357055664
 implies,9.2255277633667
 the,3.4477546215057373
 continuity,8.331132888793945
 at,7.057142734527588
 this,7.887368202209473
 point,0.5802831649780273
.,1.0851775407791138
