token,surprisal
 some,8.741216659545898
 specific,12.028687477111816
 fields,9.918179512023926
 of,3.368570327758789
 science,7.271033763885498
",",0.6677381992340088
 the,3.3444936275482178
 results,6.389932155609131
 of,2.4662559032440186
 observation,11.202991485595703
 differ,9.021618843078613
 depending,6.187560081481934
 on,0.14409291744232178
 factors,9.076020240783691
 that,4.215539932250977
 are,2.028203010559082
 not,3.38657808303833
 important,7.390639305114746
 in,2.8331871032714844
 everyday,7.3628339767456055
 observation,9.239258766174316
.,0.8371501564979553
