token,surprisal
 person,10.670701026916504
",",6.065844535827637
 be,11.961756706237793
 it,0.5742180943489075
 gentleman,11.926163673400879
 or,0.44955286383628845
 lady,1.610744595527649
",",0.2949959337711334
 who,3.640200614929199
 has,3.359567403793335
 not,5.141026020050049
 pleasure,13.0956392288208
 in,0.8532510995864868
 a,5.098784446716309
 good,4.348874092102051
 novel,9.696287155151367
",",0.6835017800331116
 must,4.833212852478027
 be,2.855294704437256
 intoler,13.64476203918457
ably,2.871370792388916
 stupid,7.702773094177246
.,1.938311219215393
