token,surprisal
",",4.927911281585693
 and,5.4070515632629395
 many,7.424675941467285
 American,13.361112594604492
 taxpayers,7.8248090744018555
",",0.46082839369773865
 may,7.198227882385254
 be,2.0252227783203125
 in,5.444960594177246
 danger,3.0191214084625244
 of,1.2427477836608887
 leaving,7.83057975769043
 some,8.382333755493164
 of,1.1049553155899048
 your,4.784252166748047
 hard,7.033447742462158
-,0.49191752076148987
earned,0.1641848236322403
 money,1.7982615232467651
 on,3.8906071186065674
 the,0.45840612053871155
 table,1.9591856002807617
 and,5.202922821044922
 otherwise,11.531272888183594
 losing,4.038662433624268
 some,5.379508972167969
 tax,7.152365207672119
 benefits,3.0749189853668213
 you,5.274137020111084
 otherwise,7.103940486907959
 deserve,3.7463083267211914
 and,6.928976058959961
 can,4.985334396362305
 get,5.674859523773193
 quite,13.5381498336792
 easily,5.457260608673096
.,0.9429157376289368
