token,surprisal
 described,12.162811279296875
 below,4.806259632110596
",",0.3752698004245758
 permit,16.689895629882812
-,5.33642053604126
 t,16.270034790039062
ing,5.588586330413818
 groups,10.334967613220215
 to,8.87445068359375
 present,9.239935874938965
 and,5.2917704582214355
 defend,7.134619235992432
 their,2.5288124084472656
 answer,17.30855369567871
 choice,15.049722671508789
 before,8.4794282913208
 reveal,18.7829647064209
-,1.980629324913025
 ing,0.44586649537086487
 the,2.6876919269561768
 correct,7.652222633361816
 answer,1.2345868349075317
 was,9.062707901000977
 key,11.098664283752441
 in,3.910475254058838
 determining,3.876554489135742
 whether,2.0032296180725098
 the,2.002781629562378
 concepts,16.248777389526367
 addressed,10.449723243713379
 in,2.2330634593963623
 each,7.3636016845703125
 question,3.704254150390625
 were,0.995606005191803
 understood,6.685210704803467
 or,3.1168551445007324
 not,1.1126501560211182
.,0.2270537167787552
