token,surprisal
",",3.626418352127075
 CC,16.904903411865234
NET,10.753775596618652
 refers,12.116957664489746
 n,17.870010375976562
Ant,14.547394752502441
 a,10.792200088500977
 lot,5.128357410430908
",",2.8744680881500244
 but,2.981698513031006
 it,2.875779151916504
 looks,7.645198822021484
 as,5.924048900604248
 if,0.7854979634284973
 cc,12.342151641845703
net,0.6135175228118896
 can,6.56380033493042
 do,4.671511650085449
 most,7.695254325866699
 of,0.3280937969684601
 the,0.4177202880382538
 stuff,7.316639423370361
 n,9.251782417297363
ant,8.06547737121582
 could,6.1790852546691895
 do,2.69574236869812
 through,9.973153114318848
 the,3.2792937755584717
 project,9.990399360656738
 configuration,14.757105827331543
 and,4.8699846267700195
 ms,13.538586616516113
build,5.084400177001953
.,1.5253058671951294
