token,surprisal
 is,4.183656215667725
 predominantly,14.80023193359375
 Willis,22.551977157592773
 as,8.559269905090332
 the,2.704730272293091
 N,11.2766752243042
.,4.133895397186279
Y,3.6702349185943604
.,0.05277499556541443
 cop,7.4304656982421875
",",2.3923795223236084
 coming,12.580170631408691
 to,3.88376784324646
 visit,8.891672134399414
 his,4.433894634246826
 L,12.86910629272461
.,0.9230706095695496
A,0.12628977000713348
.,0.0711379423737526
 business,9.09077262878418
woman,10.844484329223633
 wife,5.701744079589844
",",1.8211501836776733
 and,5.76770544052124
 his,4.489665985107422
 out,11.223748207092285
smart,12.019417762756348
ing,0.4605259299278259
 the,7.1890459060668945
 bad,9.297818183898926
 guys,2.4810400009155273
.,2.2544620037078857
