token,surprisal
 theoret,19.505521774291992
ic,0.2335982769727707
 security,13.530965805053711
 refers,11.787758827209473
 to,0.055451907217502594
 methods,7.030292510986328
 such,6.513627529144287
 as,0.001605060650035739
 the,4.04757022857666
 one,9.664716720581055
-,5.980647563934326
time,2.8422815799713135
 pad,13.28808307647705
 that,10.201417922973633
 are,7.4897871017456055
 not,5.474022388458252
 vulnerable,9.24563217163086
 to,0.25952428579330444
 such,8.91300106048584
 brute,9.308015823364258
 force,0.16818945109844208
 attacks,0.586755096912384
.,1.040803074836731
