token,surprisal
 mother,10.819121360778809
",",2.034621238708496
 too,10.976221084594727
",",0.0498025082051754
 would,8.186835289001465
 be,3.3092267513275146
 pleased,6.67391300201416
;,7.659084320068359
 she,2.8329427242279053
 had,3.089740037918091
 coun,15.133123397827148
se,0.04078618064522743
lled,0.0015018460107967257
 the,4.168535232543945
 step,13.726122856140137
;,14.165462493896484
 he,6.172298908233643
 must,7.039242267608643
 write,10.181642532348633
 her,4.200017929077148
 a,1.549457311630249
 long,7.674639701843262
 account,4.841920375823975
.,3.7460649013519287
