token,surprisal
 and,6.728028297424316
 where,1.9152852296829224
 division,22.375879287719727
ing,9.891446113586426
 scores,14.377354621887207
 were,3.8941776752471924
 established,6.6263298988342285
:,6.700933933258057
 ,12.260542869567871
 Competition,24.033756256103516
 Management,13.163847923278809
 must,11.875431060791016
 take,6.550205707550049
 into,0.947239100933075
 account,0.3158625364303589
 when,8.161995887756348
 and,3.787071704864502
 where,0.7747852206230164
 the,2.968395233154297
 division,2.625082492828369
ing,1.2587641477584839
 scores,3.706963062286377
 were,1.480022668838501
 established,1.6350305080413818
.,1.1311396360397339
