token,surprisal
 the,3.3406991958618164
 49,13.07470989227295
ers,0.11615481227636337
 preparing,7.798953056335449
 to,1.4347532987594604
 face,3.845407247543335
 the,0.2571251392364502
 Packers,4.454519271850586
 in,2.0468902587890625
 what,8.851608276367188
 could,2.69087553024292
 be,0.14626088738441467
 one,4.285571098327637
 of,0.011521945707499981
 the,0.42668795585632324
 cold,9.97788143157959
est,0.0021487167105078697
 games,1.8361371755599976
 in,1.4503214359283447
 NFL,2.4986679553985596
 history,0.025504272431135178
",",0.2686779499053955
 64,16.967723846435547
-,0.9402774572372437
year,0.9428839683532715
-,0.04228577762842178
old,0.002515460131689906
 professional,12.581974029541016
