token,surprisal
 plan,11.803756713867188
 sets,12.135771751403809
 out,3.320831537246704
 a,2.837015151977539
 framework,7.201435565948486
 for,0.6220857501029968
 the,3.363722801208496
 provision,10.003730773925781
 of,0.23264294862747192
 support,6.43133020401001
 for,1.8472087383270264
 prison,12.792409896850586
 rehabilitation,7.068007946014404
",",3.0347955226898193
 capacity,13.525983810424805
-,3.8127613067626953
building,0.07877185940742493
 of,9.691295623779297
 prison,5.359228610992432
 officials,8.711421012878418
 and,1.4984533786773682
 vocational,9.276450157165527
 training,0.6478676199913025
 of,3.4106011390686035
 prisoners,3.246377468109131
.,1.0480053424835205
